 14108.0, $0.0014107999999999998 6534.0, $0.0006534 6444.0, $0.0006444
 9052.0, $0.0009052000000000001
 13563.0, $0.0013563000000000002
 8762.0, $0.0008762
 12687.0, $0.0012687
 8772.0, $0.0008772
 13180.0, $0.0013180000000000002
 8446.0, $0.0008446
 11910.0, $0.0011909999999999998
 8762.0, $0.0008762
 13084.0, $0.0013084000000000001
 8762.0, $0.0008762
 12129.0, $0.0012129
 8257.0, $0.0008257
 11924.0, $0.0011924
 8676.0, $0.0008676
 12200.0, $0.0012199999999999997
 8444.0, $0.0008444
 12347.0, $0.0012347000000000003
 8865.0, $0.0008865
 12366.0, $0.0012366000000000002
 16289.0, $0.0016289000000000004
 19845.0, $0.0019845000000000006
 9052.0, $0.0009052000000000001
 8762.0, $0.0008762
 13170.0, $0.0013170000000000002
 17706.0, $0.0017706000000000004
 22242.0, $0.0022242000000000004
